ID;Age;Income;DaysWithoutFrequency;LifetimeValue;NumberOfFrequencies;AttendedClasses;AllowedWeeklyVisitsBySLA;AllowedNumberOfVisitsBySLA;RealNumberOfVisits;NumberOfRenewals;NumberOfReferences;LastPeriodDuration;Recency;EnrollmentDuration_semesters;Monetary;Frequency;Gender;UseByTime;AthleticsActivities;WaterActivities;FitnessActivities;DanceActivities;TeamActivities;RacketActivities;CombatActivities;NatureActivities;SpecialActivities;OtherActivities;HasReferences;Dropout;R_Score;F_Score;M_Score;RFM_Segment;RFM_Score;RFM_Score_Labels
10787;8;0.0;0;129.65;11.0;2;4.0;34.28;10;1;0;183;0;0.67;193.50746268656715;16.417910447761194;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
10788;40;4010.0;33;62.33;9.0;0;7.0;18.97;3;0;0;183;826;0.67;93.02985074626865;13.432835820895521;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;2;332;8;Medium Value
10789;22;2510.0;50;102.6;3.0;0;7.0;60.97;2;0;0;183;1107;0.5;205.2;6.0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;2;5;225;9;Medium Value
10790;43;2640.0;0;266.6;27.0;0;7.0;31.01;2;0;0;181;1277;1.0;266.6;27.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;5;255;12;High Value
10791;65;2850.0;21;957.9;104.0;0;7.0;59.01;3;2;0;180;972;5.33;179.71857410881802;19.51219512195122;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;4;244;10;Medium Value
10792;19;870.0;14;38.5;4.0;0;7.0;38.99;4;0;0;183;338;0.33;116.66666666666666;12.121212121212121;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;3;433;10;Medium Value
10793;25;1370.0;68;648.8;145.0;0;7.0;60.97;7;4;0;180;160;10.0;64.88;14.5;1;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;1;431;8;Medium Value
10794;33;1890.0;260;820.35;41.0;0;7.0;38.01;0;3;0;183;584;5.0;164.07;8.2;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;4;324;9;Medium Value
10795;20;1690.0;62;255.2;14.0;2;7.0;60.97;0;1;0;180;968;3.17;80.50473186119874;4.416403785488959;0;0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;1;2;212;5;Low Value
10796;22;1190.0;81;210.6;22.0;0;7.0;60.97;0;0;0;365;1268;1.83;115.08196721311475;12.021857923497267;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;3;3;233;8;Medium Value
10797;58;5110.0;1;351.15;83.0;0;7.0;49.0;18;1;0;183;1;2.17;161.82027649769586;38.24884792626728;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;4;554;14;High Value
10798;20;1260.0;35;80.5;2.0;0;7.0;44.03;1;1;0;183;35;2.33;34.54935622317596;0.8583690987124464;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;1;511;7;Low Value
10799;23;1730.0;141;73.6;17.0;0;7.0;28.98;6;1;0;180;1647;1.17;62.9059829059829;14.529914529914532;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;1;131;5;Low Value
10800;26;1970.0;130;156.6;10.0;9;2.0;17.42;0;0;0;364;923;1.17;133.84615384615384;8.547008547008547;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;3;323;8;Medium Value
10801;20;1590.0;65;53.6;1.0;0;7.0;60.97;0;0;0;183;1491;0.5;107.2;2.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;2;112;4;Low Value
10802;24;2270.0;1122;78.5;1.0;0;7.0;24.99;0;4;0;180;1295;6.33;12.40126382306477;0.1579778830963665;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;1;211;4;Low Value
10803;4;0.0;92;1372.26;89.0;68;2.0;17.42;0;4;0;183;110;7.5;182.968;11.866666666666667;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;3;5;535;13;High Value
10804;19;1510.0;129;170.85;1.0;0;7.0;60.97;0;0;0;181;1325;0.83;205.84337349397592;1.2048192771084338;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;1;5;215;8;Medium Value
10805;44;5430.0;30;198.6;8.0;0;7.0;30.03;1;3;0;180;1030;3.17;62.64984227129337;2.5236593059936907;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;1;211;4;Low Value
10807;27;2470.0;14;47.2;3.0;0;7.0;21.98;3;0;0;180;156;0.17;277.6470588235294;17.64705882352941;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
10808;26;2510.0;65;117.6;8.0;5;2.0;17.42;2;0;0;365;1438;0.67;175.52238805970148;11.940298507462686;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;3;4;134;8;Medium Value
10809;20;1480.0;63;75.4;6.0;6;2.0;17.42;0;0;0;180;574;0.67;112.53731343283582;8.955223880597014;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;2;322;7;Low Value
10810;26;2160.0;278;328.0;35.0;12;4.0;35.44;2;2;0;364;278;4.17;78.65707434052759;8.393285371702637;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4;2;2;422;8;Medium Value
10811;1;0.0;94;50.85;2.0;0;2.0;25.72;0;0;0;364;887;0.67;75.8955223880597;2.9850746268656714;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;2;312;6;Low Value
10812;18;1230.0;49;99.5;2.0;2;2.0;16.0;2;0;0;364;709;0.5;199.0;4.0;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;5;315;9;Medium Value
10813;19;1700.0;40;55.4;18.0;0;7.0;60.97;7;0;0;364;520;0.67;82.6865671641791;26.865671641791042;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;2;352;10;Medium Value
10814;3;0.0;121;448.1;8.0;2;2.0;17.42;0;0;0;364;943;1.83;244.86338797814207;4.371584699453551;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;5;315;9;Medium Value
10815;46;4910.0;100;58.6;3.0;0;7.0;21.98;3;1;0;180;1606;0.67;87.46268656716417;4.477611940298507;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;2;112;4;Low Value
10816;32;4170.0;51;34.1;1.0;0;7.0;51.03;1;0;0;181;1325;0.33;103.33333333333333;3.0303030303030303;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;2;212;5;Low Value
10817;76;6670.0;219;253.86;1.0;1;7.0;60.97;0;2;0;181;1493;1.67;152.0119760479042;0.5988023952095809;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;4;114;6;Low Value
10818;35;3920.0;273;962.4;72.0;0;7.0;60.97;0;3;0;364;730;7.83;122.91187739463601;9.195402298850574;1;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;2;3;323;8;Medium Value
10819;18;1850.0;60;78.6;3.0;0;7.0;60.97;2;0;0;183;1486;0.5;157.2;6.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;4;124;7;Low Value
10820;7;0.0;27;450.6;42.0;36;2.0;14.86;3;1;0;183;27;2.33;193.39055793991417;18.025751072961373;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
10821;19;1570.0;296;82.7;11.0;0;7.0;60.97;5;1;0;183;1802;2.0;41.35;5.5;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
10822;20;1740.0;18;179.2;45.0;0;7.0;30.03;7;2;0;183;1205;3.0;59.73333333333333;15.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;1;231;6;Low Value
10823;8;0.0;31;368.6;38.0;35;2.0;17.42;5;2;0;364;488;2.17;169.86175115207374;17.51152073732719;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;4;444;12;High Value
10824;7;0.0;2;1314.8;156.0;139;4.0;34.84;13;3;0;183;2;6.33;207.7093206951027;24.644549763033176;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
10825;22;1840.0;103;149.2;33.0;0;7.0;28.98;2;1;0;180;1610;2.17;68.75576036866359;15.207373271889402;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;1;131;5;Low Value
10826;21;1240.0;36;114.85;17.0;0;7.0;60.97;4;0;0;365;1246;1.5;76.56666666666666;11.333333333333334;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;2;232;7;Low Value
10827;20;780.0;25;47.4;6.0;0;7.0;41.02;6;0;0;183;379;0.33;143.63636363636363;18.18181818181818;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;3;443;11;Medium Value
10828;39;4210.0;348;53.2;1.0;0;7.0;28.98;1;1;0;183;1854;2.0;26.6;0.5;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
10829;19;1790.0;133;61.6;7.0;0;7.0;28.98;4;1;0;180;1639;1.17;52.649572649572654;5.982905982905983;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
10830;63;6100.0;37;94.2;9.0;4;7.0;60.97;7;0;0;180;210;0.5;188.4;18.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
10831;27;2870.0;106;369.1;121.0;0;7.0;55.02;1;2;0;183;106;3.33;110.84084084084084;36.33633633633634;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;2;552;12;High Value
10832;20;1770.0;57;40.0;2.0;0;7.0;60.97;1;0;0;365;1267;0.5;80.0;4.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;2;212;5;Low Value
10833;33;4800.0;31;158.2;57.0;2;7.0;60.97;11;1;0;183;49;1.0;158.2;57.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;5;4;554;14;High Value
10834;55;3130.0;181;302.6;16.0;0;7.0;60.97;0;0;0;365;1368;1.33;227.5187969924812;12.030075187969924;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;3;5;135;9;Medium Value
10835;21;1950.0;21;65.4;1.0;0;7.0;39.97;1;0;0;183;345;0.33;198.1818181818182;3.0303030303030303;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;5;415;10;Medium Value
10836;20;1290.0;1;633.8;178.0;0;7.0;59.99;23;2;0;183;1;4.33;146.37413394919167;41.108545034642034;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;4;554;14;High Value
10837;22;1400.0;0;186.0;21.0;0;7.0;30.03;6;4;0;183;0;8.17;22.766217870257037;2.570379436964504;0;0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;1;511;7;Low Value
10838;26;3600.0;32;104.1;31.0;0;7.0;10.01;5;0;0;183;825;0.67;155.3731343283582;46.26865671641791;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;4;354;12;High Value
10839;19;1600.0;135;134.5;8.0;0;7.0;60.97;0;0;0;180;1002;1.5;89.66666666666667;5.333333333333333;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;2;2;222;6;Low Value
10840;32;1380.0;37;64.6;9.0;0;7.0;60.97;6;0;0;181;1281;0.5;129.2;18.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;3;243;9;Medium Value
10841;9;0.0;5;1817.9;121.0;111;2.0;17.42;6;4;1;364;5;8.5;213.87058823529412;14.235294117647058;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;5;3;5;535;13;High Value
10842;1;0.0;131;186.2;6.0;0;2.0;17.42;0;1;0;183;131;1.17;159.14529914529913;5.128205128205129;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4;1;4;414;9;Medium Value
10843;34;3720.0;30;38.5;3.0;0;7.0;35.0;3;0;0;180;233;0.33;116.66666666666666;9.09090909090909;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;3;423;9;Medium Value
10844;21;1960.0;314;83.2;8.0;0;7.0;28.98;0;1;0;180;1820;2.0;41.6;4.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
10846;26;1340.0;105;117.2;23.0;0;7.0;28.98;9;1;0;180;1611;1.83;64.04371584699453;12.56830601092896;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;1;131;5;Low Value
10847;18;1510.0;62;53.6;2.0;0;7.0;60.97;0;0;0;183;1119;0.5;107.2;4.0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;2;212;5;Low Value
10848;24;2050.0;74;251.6;12.0;0;7.0;60.97;0;0;0;364;896;1.67;150.65868263473055;7.185628742514971;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;4;324;9;Medium Value
10849;22;1040.0;170;47.85;6.0;0;7.0;51.03;6;1;0;180;1676;1.17;40.8974358974359;5.128205128205129;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
10851;35;4070.0;190;417.7;31.0;27;1.0;8.71;0;1;0;364;647;3.5;119.34285714285714;8.857142857142858;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;3;323;8;Medium Value
10852;23;1930.0;36;125.6;9.0;0;7.0;60.97;4;2;0;181;1280;2.33;53.90557939914163;3.8626609442060085;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;1;211;4;Low Value
10853;20;1460.0;299;179.2;3.0;0;7.0;60.97;0;1;0;364;1805;2.17;82.58064516129032;1.3824884792626728;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;2;112;4;Low Value
10854;27;2460.0;68;241.7;12.0;0;7.0;60.97;0;2;0;365;1464;1.5;161.13333333333333;8.0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;4;124;7;Low Value
10855;5;0.0;20;157.8;9.0;0;2.0;17.42;4;0;0;180;162;0.83;190.12048192771087;10.843373493975903;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;5;435;12;High Value
10856;56;6830.0;103;196.1;14.0;0;7.0;60.97;2;1;0;364;1609;1.33;147.4436090225564;10.526315789473683;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;4;134;8;Medium Value
10857;20;2176.851112764662;10;61.5;2.0;2;4.0;11.44;2;0;0;364;124;0.83;74.09638554216868;2.4096385542168677;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;1;2;512;8;Medium Value
10858;19;1670.0;0;637.0;186.0;0;7.0;21.98;1;1;0;183;0;2.33;273.3905579399142;79.8283261802575;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;5;555;15;High Value
10859;3;0.0;12;913.0;72.0;69;2.0;17.42;5;2;0;183;12;4.0;228.25;18.0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
10860;47;4990.0;80;100.2;3.0;0;7.0;62.02;0;1;0;183;131;0.5;200.4;6.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;5;425;11;Medium Value
10861;21;1850.0;112;151.2;30.0;0;7.0;28.98;1;1;0;180;1618;2.0;75.6;15.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;2;132;6;Low Value
10862;23;2170.0;3;226.8;24.0;0;7.0;30.03;8;3;0;183;3;5.5;41.23636363636364;4.363636363636363;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;1;511;7;Low Value
10863;30;2770.0;44;83.4;30.0;0;7.0;60.97;11;0;0;364;524;0.83;100.48192771084338;36.144578313253014;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;2;352;10;Medium Value
10864;12;0.0;1;1320.05;167.0;164;4.0;8.0;3;4;0;183;1;6.83;193.2723279648609;24.45095168374817;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
10865;9;0.0;52;861.6;41.0;19;2.0;17.42;2;4;0;364;166;6.17;139.64343598055106;6.645056726094003;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;3;423;9;Medium Value
10866;13;0.0;73;318.6;24.0;24;2.0;17.42;0;0;0;365;1260;1.83;174.0983606557377;13.114754098360656;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;4;234;9;Medium Value
10867;25;2170.0;74;198.6;23.0;0;7.0;30.03;4;0;0;180;867;1.17;169.74358974358975;19.65811965811966;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;4;344;11;Medium Value
10868;19;2290.0;106;97.4;14.0;0;7.0;60.97;0;0;0;180;617;0.83;117.34939759036146;16.867469879518072;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;3;343;10;Medium Value
10869;20;1820.0;12;135.4;38.0;0;7.0;62.02;50;0;0;364;273;0.67;202.08955223880596;56.71641791044776;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;5;455;14;High Value
10870;24;2110.0;16;78.6;4.0;0;7.0;30.03;4;0;0;183;1073;0.33;238.18181818181816;12.121212121212121;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;5;235;10;Medium Value
10871;33;3030.0;11;332.6;38.0;38;4.0;34.84;6;2;0;365;1198;2.0;166.3;19.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;4;244;10;Medium Value
10872;34;3110.0;97;135.4;7.0;0;7.0;38.01;0;0;0;364;387;0.83;163.13253012048193;8.433734939759036;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;4;424;10;Medium Value
10873;2;0.0;5;864.0;29.0;27;2.0;17.42;6;2;0;183;5;2.83;305.30035335689047;10.247349823321555;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;5;535;13;High Value
10874;13;0.0;108;288.0;15.0;21;2.0;16.86;0;1;0;180;341;2.67;107.86516853932585;5.617977528089888;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;2;422;8;Medium Value
10875;24;1760.0;4;529.9;49.0;4;7.0;60.97;7;2;0;365;1190;2.0;264.95;24.5;0;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;4;5;245;11;Medium Value
10876;22;1510.0;0;53.6;5.0;0;7.0;30.03;5;0;0;183;1111;0.17;315.2941176470588;29.41176470588235;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;5;255;12;High Value
10877;26;2110.0;53;46.6;13.0;0;7.0;60.97;4;0;0;365;1240;0.5;93.2;26.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;2;252;9;Medium Value
10878;5;0.0;100;353.2;24.0;26;1.0;8.71;1;1;0;364;1608;2.17;162.76497695852535;11.059907834101383;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;4;134;8;Medium Value
10879;0;0.0;25;194.6;5.0;3;2.0;17.42;1;1;0;183;705;1.0;194.6;5.0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;5;315;9;Medium Value
10880;23;2100.0;39;248.3;12.0;11;2.0;17.42;3;1;0;180;212;3.33;74.56456456456456;3.6036036036036037;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;2;412;7;Low Value
10881;41;3850.0;252;166.2;14.0;0;7.0;28.98;3;1;0;364;1760;2.17;76.58986175115207;6.451612903225807;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
10882;21;2176.851112764662;44;103.6;14.0;0;7.0;60.97;6;0;0;180;555;1.5;69.06666666666666;9.333333333333334;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;1;321;6;Low Value
10883;47;5890.0;17;91.2;5.0;0;7.0;59.01;3;0;0;180;250;0.5;182.4;10.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;4;424;10;Medium Value
10884;21;1990.0;126;61.6;8.0;0;7.0;28.98;5;1;0;180;1632;1.17;52.649572649572654;6.837606837606838;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
10885;16;0.0;36;339.5;30.0;0;7.0;60.97;6;2;0;364;829;1.83;185.5191256830601;16.39344262295082;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;4;5;345;12;High Value
10886;34;2160.0;49;126.5;19.0;0;7.0;62.02;2;0;0;365;1414;0.83;152.40963855421688;22.89156626506024;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;4;144;9;Medium Value
10887;19;1490.0;85;77.6;16.0;0;7.0;28.98;1;1;0;364;1591;1.17;66.32478632478633;13.675213675213676;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;1;131;5;Low Value
10888;60;6200.0;23;448.2;39.0;37;4.0;17.16;2;3;0;183;23;4.83;92.79503105590062;8.074534161490684;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;2;2;522;9;Medium Value
10889;8;0.0;156;1240.6;78.0;63;4.0;34.84;4;3;0;364;156;6.17;201.06969205834682;12.641815235008103;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4;3;5;435;12;High Value
10890;39;2530.0;22;328.6;55.0;0;7.0;60.97;5;0;0;364;479;1.83;179.56284153005464;30.05464480874317;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;4;454;13;High Value
10892;21;1600.0;117;112.6;3.0;0;7.0;67.97;0;0;0;365;1304;1.0;112.6;3.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;1;3;213;6;Low Value
10893;49;5680.0;3;147.5;16.0;0;7.0;60.97;10;0;0;365;1190;0.83;177.710843373494;19.27710843373494;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;4;4;244;10;Medium Value
10894;54;4170.0;13;275.2;80.0;0;7.0;59.01;22;1;0;183;13;1.67;164.79041916167665;47.90419161676647;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;5;5;4;554;14;High Value
10895;19;970.0;3;118.6;15.0;0;7.0;60.97;8;0;0;183;1403;0.67;177.0149253731343;22.388059701492537;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;4;144;9;Medium Value
10896;7;0.0;5;370.2;18.0;8;3.0;24.87;12;1;0;183;5;1.5;246.79999999999998;12.0;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;5;535;13;High Value
10897;24;1840.0;52;278.85;49.0;0;7.0;60.97;4;0;0;365;1239;1.83;152.37704918032787;26.775956284153004;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;4;254;11;Medium Value
10898;4;0.0;24;428.6;23.0;18;2.0;17.42;3;0;0;364;481;1.83;234.20765027322403;12.56830601092896;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;5;435;12;High Value
10899;22;1760.0;203;53.6;3.0;0;7.0;28.98;3;1;0;180;1709;1.17;45.81196581196581;2.5641025641025643;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
10900;29;2790.0;256;296.8;25.0;0;7.0;60.97;3;1;0;365;1443;4.0;74.2;6.25;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
